Date,Close,High,Low,Open,Volume,return,volatility_7d,ma_7d
2023-08-25,1911.0999755859375,1919.800048828125,1911.0999755859375,1919.800048828125,195,-0.003701374083343034,0.005757041784530875,1901.0999930245537
2023-08-28,1917.9000244140625,1921.5,1915.5,1915.5,99,0.0035581858170659064,0.004742572550847211,1905.9285714285713
2023-08-29,1936.5,1936.5,1916.9000244140625,1917.9000244140625,1674,0.009698094451831452,0.0053716170337815205,1913.1285749162946
2023-08-30,1944.300048828125,1946.4000244140625,1934.5999755859375,1936.0,396,0.004027910574812887,0.005372406732247013,1920.4142892020088
2023-08-31,1938.199951171875,1944.4000244140625,1938.199951171875,1944.4000244140625,491,-0.003137426067507776,0.005965603630688289,1926.385707310268
2023-09-01,1939.800048828125,1950.0,1936.5999755859375,1950.0,167,0.0008255586093077749,0.004646500423582518,1929.4285714285713
2023-09-05,1926.199951171875,1934.4000244140625,1924.699951171875,1934.4000244140625,113,-0.0070110822321435284,0.005682221791515423,1930.5714285714287
2023-09-06,1918.0999755859375,1925.300048828125,1916.300048828125,1924.0999755859375,24,-0.004205158234486306,0.005748709330841542,1931.5714285714287
2023-09-07,1917.5,1921.5,1917.5,1917.5999755859375,41,-0.00031279682684648424,0.0055936969684226255,1931.5142822265625
2023-09-08,1918.4000244140625,1924.699951171875,1918.4000244140625,1924.0,105,0.0004693738795631397,0.003684063540351539,1928.9285714285713
2023-09-11,1923.300048828125,1928.300048828125,1921.800048828125,1923.0,50,0.0025542245369596372,0.0033538419147008712,1925.9285714285713
2023-09-12,1911.300048828125,1920.800048828125,1911.300048828125,1920.800048828125,365,-0.006239276085554968,0.003777419765913523,1922.085728236607
2023-09-13,1909.0999755859375,1914.5999755859375,1908.9000244140625,1910.300048828125,15,-0.0011510873154303436,0.0036017997225934375,1917.7000034877233
2023-09-14,1910.0,1910.0,1903.0,1903.0,169,0.00047143912082781014,0.0030246073013053174,1915.3857247488838
2023-09-15,1923.699951171875,1927.300048828125,1923.5,1923.5,8,0.0071727493046465085,0.004031352113867346,1916.1857212611608
2023-09-18,1931.5,1931.5,1926.4000244140625,1928.199951171875,19,0.0040547117669642585,0.004231414033136311,1918.1857212611608
2023-09-19,1932.0,1934.0,1932.0,1934.0,6,0.00025886616619197333,0.0042369515257939735,1920.1285749162946
2023-09-20,1945.5999755859375,1945.5999755859375,1929.199951171875,1945.5999755859375,119,0.0070393248374418516,0.004808651707070659,1923.3142787388392
2023-09-21,1919.199951171875,1924.0,1919.199951171875,1924.0,9,-0.0135690916659843,0.007077693736007906,1924.442836216518
2023-09-22,1925.4000244140625,1925.4000244140625,1925.4000244140625,1925.4000244140625,1,0.0032305509586958436,0.007089628786739998,1926.7714146205358
2023-09-25,1916.5999755859375,1916.5999755859375,1916.5999755859375,1916.5999755859375,114,-0.004570504163571409,0.007428389156226609,1927.7142682756696
2023-09-26,1900.4000244140625,1905.0999755859375,1900.4000244140625,1905.0,161,-0.008452442543166794,0.0074425457405484,1924.385707310268
2023-09-27,1871.5999755859375,1871.5999755859375,1871.5999755859375,1871.5999755859375,12251,-0.01515472977169885,0.008435553208521573,1915.8285609654017
2023-09-28,1860.4000244140625,1878.199951171875,1856.699951171875,1875.5,4654,-0.005984158643926429,0.0081796731966534,1905.5999930245537
2023-09-29,1848.0999755859375,1872.300048828125,1846.0,1864.300048828125,1605,-0.006611507561121943,0.006094731400592038,1891.671421595982
2023-10-02,1830.0,1845.9000244140625,1826.699951171875,1844.0999755859375,2309,-0.009793829243571639,0.0055941771871283845,1878.9285714285713
2023-10-03,1824.5999755859375,1830.9000244140625,1816.800048828125,1825.0,310,-0.0029508330131489124,0.0040203585974481985,1864.528564453125
2023-10-04,1818.5,1828.199951171875,1816.4000244140625,1821.800048828125,357,-0.003343185173494634,0.0041995764066363045,1850.5142822265625
2023-10-05,1816.5999755859375,1826.300048828125,1815.5999755859375,1826.300048828125,393,-0.0010448305823824722,0.0048010199119856095,1838.5428466796875
2023-10-06,1830.199951171875,1831.800048828125,1809.4000244140625,1819.0,390,0.00748649992772954,0.005504446022298541,1832.6285574776787
2023-10-09,1849.5,1861.5,1842.5,1842.5,232,0.01054532255656948,0.0073393576173699385,1831.0714111328125
2023-10-10,1861.0,1861.4000244140625,1852.800048828125,1857.0,236,0.00621789672884554,0.007252272909743765,1832.914271763393
2023-10-11,1872.800048828125,1874.5999755859375,1869.0999755859375,1869.5,65,0.00634070329292058,0.005625249205460775,1839.028564453125
2023-10-12,1869.300048828125,1881.199951171875,1867.0,1874.699951171875,46,-0.0018688594130430447,0.005435848156688416,1845.4142892020088
2023-10-13,1927.4000244140625,1930.0999755859375,1877.5,1877.5,43,0.03108113950051017,0.010981251467430609,1860.971435546875
2023-10-16,1921.0999755859375,1921.0999755859375,1910.300048828125,1910.4000244140625,53,-0.003268677362417427,0.01132657084547951,1875.9000069754463
2023-10-17,1922.699951171875,1925.800048828125,1914.300048828125,1914.300048828125,103,0.0008328434783564376,0.011658633779728375,1889.114292689732
2023-10-18,1955.300048828125,1957.9000244140625,1935.0,1935.0,67,0.016955374465152717,0.01221065415347402,1904.2285853794642
2023-10-19,1968.4000244140625,1977.699951171875,1945.699951171875,1950.0999755859375,1945,0.006699726517057414,0.012200014491352688,1919.5714460100446
2023-10-20,1982.5,1988.5999755859375,1980.4000244140625,1981.0999755859375,557,0.007163165723966358,0.012184081432235578,1935.2428676060267
2023-10-23,1976.300048828125,1978.9000244140625,1972.9000244140625,1976.199951171875,127,-0.0031273398092686033,0.012365823184588468,1950.5285818917412
2023-10-24,1975.0,1975.0,1970.300048828125,1970.300048828125,10,-0.0006578195597859438,0.007289725609345589,1957.328578404018
2023-10-25,1984.0999755859375,1985.300048828125,1971.199951171875,1971.199951171875,97,0.004607582575158142,0.006647947456535832,1966.328578404018
2023-10-26,1987.199951171875,1988.199951171875,1980.4000244140625,1988.199951171875,521,0.0015624089632992888,0.0065837384022329635,1975.5428641183037
2023-10-27,1988.5999755859375,1988.5999755859375,1988.5999755859375,1988.5999755859375,372,0.0007045211596532486,0.003862716196472705,1980.2999965122767
2023-10-30,1996.199951171875,2004.0999755859375,1992.5,2004.0999755859375,157,0.0038217719396773653,0.003464082403818163,1984.2714146205358
2023-10-31,1985.199951171875,2001.0,1983.699951171875,1996.5,84,-0.0055104700275854235,0.003630225622047028,1984.6571219308037
2023-11-01,1978.800048828125,1990.5,1977.800048828125,1990.5,41,-0.0032238074255301896,0.003645115089946449,1985.0142647879463
2023-11-02,1985.5999755859375,1990.300048828125,1979.5,1989.0999755859375,39,0.003436389018607322,0.003811757540468017,1986.5285470145088
2023-11-03,1991.5,1991.5,1989.0,1989.0,12,0.002971406369161267,0.003580447117640974,1987.585693359375
2023-11-06,1981.5999755859375,1981.5999755859375,1977.4000244140625,1981.5999755859375,130,-0.004971139550119297,0.004084800658958985,1986.7856968470983
2023-11-07,1966.800048828125,1966.800048828125,1960.699951171875,1966.5,20,-0.007468675282677251,0.004819815269769944,1983.671421595982
2023-11-08,1951.5,1967.800048828125,1947.699951171875,1967.800048828125,43,-0.007779158251110085,0.0046510025107127356,1977.2857142857142
2023-11-09,1964.199951171875,1964.199951171875,1945.300048828125,1951.699951171875,10,0.00650778948084807,0.005752669423297783,1974.2857142857142
2023-11-10,1932.5999755859375,1959.5999755859375,1932.5999755859375,1959.5999755859375,375,-0.016087962718400628,0.008006825140788073,1967.6857038225446
2023-11-13,1945.5,1947.199951171875,1934.0,1939.9000244140625,191,0.006674958386125196,0.008539590216150993,1961.9571358816963
2023-11-14,1961.800048828125,1965.800048828125,1961.800048828125,1965.800048828125,2,0.008378334015998412,0.009361901283628397,1957.7142857142858
2023-11-15,1960.0999755859375,1962.800048828125,1960.0,1962.800048828125,6,-0.0008665884391241274,0.009280769068461845,1954.642857142857
2023-11-16,1983.9000244140625,1983.9000244140625,1964.5999755859375,1965.300048828125,39,0.012142262703212614,0.010108847292935907,1957.0857107979912
2023-11-17,1981.5999755859375,1984.0,1979.800048828125,1982.5,32,-0.0011593572255760298,0.0094051085504391,1961.385707310268
2023-11-20,1977.699951171875,1979.4000244140625,1969.699951171875,1978.699951171875,182,-0.0019681189251676834,0.00930724017730681,1963.3142787388392
2023-11-21,1999.300048828125,2005.5,1988.5,1990.699951171875,16,0.01092182747107362,0.0060703927691684615,1972.8428606305804
2023-11-22,1991.4000244140625,1999.4000244140625,1991.0,1999.0999755859375,6075,-0.003951395098846233,0.006826748402668637,1979.4000069754463
2023-11-24,2002.199951171875,2002.199951171875,1991.5,1991.9000244140625,63,0.005423283431459369,0.006550235377656837,1985.171421595982
2023-11-27,2011.800048828125,2011.800048828125,2011.699951171875,2011.699951171875,228,0.004794774693022585,0.006349100476615395,1992.5571463448662
2023-11-28,2039.699951171875,2042.699951171875,2039.699951171875,2040.5999755859375,174665,0.013868128872947194,0.006750437551187013,2000.528564453125
2023-11-29,2047.0999755859375,2052.10009765625,2036.0,2041.699951171875,15290,0.00362799656381374,0.006373809343985624,2009.885707310268
2023-11-30,2038.0999755859375,2047.0999755859375,2033.0999755859375,2046.0999755859375,2506,-0.004396463341964529,0.006844277218491293,2018.5142822265625
2023-12-01,2071.0,2073.199951171875,2036.0,2038.300048828125,614,0.016142497820600843,0.007887613272659761,2028.7571323939733
2023-12-04,2024.0999755859375,2130.199951171875,2021.0,2075.300048828125,1071,-0.022646076491580125,0.012975972817130485,2033.4285539899554
2023-12-05,2018.5,2037.0,2010.199951171875,2035.0999755859375,289,-0.0027666496978818733,0.013027280332240475,2035.7571323939733
2023-12-06,2030.5,2035.800048828125,2019.0,2019.9000244140625,417,0.005945008669804297,0.013086826775968924,2038.4285539899554
2023-12-07,2029.9000244140625,2034.9000244140625,2024.0,2029.199951171875,67,-0.0002954816970881513,0.011876088999248507,2037.028564453125
2023-12-08,1998.300048828125,2033.0999755859375,1995.0,2031.699951171875,449,-0.015567257109156851,0.012901663203781763,2030.0571463448662
2023-12-11,1978.0,2004.199951171875,1977.199951171875,2004.0999755859375,651,-0.010158659026220707,0.013159379780023175,2021.471435546875
2023-12-12,1977.800048828125,1994.199951171875,1977.800048828125,1984.199951171875,95,-0.00010108754897619754,0.010037876885878544,2008.1571568080358
2023-12-13,1982.300048828125,2024.800048828125,1975.0,1978.5,2252,0.0022752552780380686,0.007447379291900735,2002.1857386997767
2023-12-14,2030.199951171875,2040.0999755859375,2024.300048828125,2024.699951171875,236,0.02416380021383091,0.012678350825909136,2003.8571602957588
2023-12-15,2021.0999755859375,2043.4000244140625,2018.300048828125,2032.5999755859375,261,-0.00448230509545855,0.012598369020453082,2002.5142996651787
2023-12-18,2026.300048828125,2032.800048828125,2024.0,2024.300048828125,100,0.002572892635199775,0.012656253259448271,2002.0000174386162
2023-12-19,2038.4000244140625,2042.699951171875,2025.199951171875,2025.199951171875,498,0.005971462909915681,0.010771207209131703,2007.7285853794642
2023-12-20,2034.5,2037.0999755859375,2030.300048828125,2037.0999755859375,258,-0.0019132772602784565,0.009479612389694596,2015.800013950893
2023-12-21,2039.0999755859375,2044.5,2033.0,2035.800048828125,228,0.002260985788123726,0.0093475309662548,2024.5571463448662
2023-12-22,2057.10009765625,2068.699951171875,2052.199951171875,2055.699951171875,202,0.008827483833959704,0.0094262187560243,2035.2428676060267
2023-12-26,2058.199951171875,2060.800048828125,2054.199951171875,2060.0,64,0.0005346621279529451,0.004513999955084896,2039.2428676060267
2023-12-27,2081.89990234375,2081.89990234375,2064.800048828125,2067.300048828125,586,0.01151489249544535,0.004747876584675839,2047.9285714285713
2023-12-28,2073.89990234375,2087.300048828125,2066.5,2081.60009765625,338,-0.003842643919140354,0.005658140614078347,2054.7285505022323
2023-12-29,2062.39990234375,2068.89990234375,2062.10009765625,2068.0,47,-0.005545108511265995,0.0063910557595105895,2058.1571044921875
2024-01-02,2064.39990234375,2073.699951171875,2057.10009765625,2063.5,61,0.0009697440335054708,0.006210415454831949,2062.4285191127233
2024-01-03,2034.199951171875,2044.0,2034.199951171875,2034.199951171875,54,-0.01462892491788459,0.008856169574868997,2061.728515625
2024-01-04,2042.300048828125,2044.5,2038.0,2041.5999755859375,88,0.003981957452896312,0.00818701929798586,2059.6142229352677
2024-01-05,2042.4000244140625,2048.10009765625,2042.4000244140625,2044.5,12,4.895244750890981e-05,0.008173870780816961,2057.357090541295
2024-01-08,2026.5999755859375,2033.699951171875,2019.0999755859375,2019.0999755859375,10,-0.007736020681187505,0.006244004434924901,2049.457101004464
2024-01-09,2026.4000244140625,2035.800048828125,2026.4000244140625,2035.800048828125,27,-9.866336439545709e-05,0.0064003096440812726,2042.6714041573662
2024-01-10,2021.699951171875,2035.5999755859375,2021.699951171875,2029.0,538,-0.0023194202455394386,0.006326315895818407,2036.8571254185267
2024-01-11,2014.300048828125,2025.0999755859375,2014.300048828125,2025.0999755859375,97,-0.003660237682382439,0.006101352720135748,2029.7000034877233
2024-01-12,2046.699951171875,2057.0,2031.0999755859375,2031.0999755859375,390,0.016084943433625654,0.007610780365077046,2031.4857177734375
2024-01-16,2026.0,2054.800048828125,2026.0,2051.699951171875,46,-0.01011381817839141,0.008475172265386662,2029.1571393694196
2024-01-17,2002.5999755859375,2026.5,2002.5999755859375,2026.5,764,-0.011549863975351626,0.009303400036772675,2023.4714181082588
2024-01-18,2018.5999755859375,2018.5999755859375,2009.5,2012.800048828125,1474,0.007989613599849621,0.00979041486586737,2022.3285609654017
2024-01-19,2026.5,2036.0,2019.5,2023.199951171875,50,0.003913615629451028,0.009935831261330803,2022.3428431919642
2024-01-22,2019.800048828125,2021.300048828125,2019.800048828125,2021.300048828125,12,-0.0033061688486922813,0.009981930518080764,2022.0714285714287
2024-01-23,2023.699951171875,2030.300048828125,2022.5,2030.300048828125,15,0.0019308358498222322,0.009871880164044264,2023.414271763393
2024-01-24,2013.9000244140625,2033.199951171875,2013.9000244140625,2023.199951171875,253,-0.004842578936733011,0.007262642392353047,2018.7285679408483
2024-01-25,2016.9000244140625,2022.4000244140625,2012.0999755859375,2012.0999755859375,548,0.0014896469356133757,0.006456829965514798,2017.4285714285713
2024-01-26,2016.800048828125,2022.4000244140625,2016.800048828125,2021.699951171875,49,-4.9568934864074876e-05,0.004324893664662976,2019.4571533203125
2024-01-29,2025.199951171875,2025.199951171875,2025.199951171875,2025.199951171875,150708,0.004164965361157513,0.0034505521391034314,2020.4000069754463
2024-01-30,2031.5,2048.5,2028.0999755859375,2032.5,26907,0.003110828056498649,0.003328256370257324,2021.114292689732
2024-01-31,2048.39990234375,2055.0,2030.0,2035.4000244140625,2007,0.008318928055008667,0.004023567358636736,2025.199986049107
2024-02-01,2053.0,2064.5,2029.0,2040.199951171875,947,0.002245702926946258,0.004024195955814087,2029.385707310268
2024-02-02,2036.0999755859375,2055.89990234375,2027.699951171875,2054.800048828125,888,-0.008231867712646168,0.005063236453787224,2032.55712890625
2024-02-05,2025.699951171875,2040.800048828125,2013.800048828125,2038.9000244140625,412,-0.005107816187203462,0.005661233732864265,2033.8142613002233
2024-02-06,2034.5,2037.300048828125,2025.9000244140625,2025.9000244140625,249,0.004344201530455782,0.005814082181321392,2036.3428257533483
2024-02-07,2035.199951171875,2039.5,2032.699951171875,2032.800048828125,71,0.0003440408807446893,0.005673961848659244,2037.7713971819196
2024-02-08,2032.199951171875,2036.699951171875,2020.300048828125,2028.0,341,-0.0014740566391389098,0.005616002784659788,2037.8713902064733
2024-02-09,2023.300048828125,2032.0,2020.0,2032.0,62,-0.00437944225843423,0.004430379575809259,2034.2856968470983
2024-02-12,2018.199951171875,2025.5,2011.5999755859375,2025.5,317,-0.0025206828118271574,0.0040648866118274405,2029.3142613002233
2024-02-13,1992.9000244140625,2025.800048828125,1990.0,2025.0999755859375,198,-0.012535887112236854,0.005243114901421079,2023.1428397042412
2024-02-14,1990.300048828125,1993.5,1984.800048828125,1990.300048828125,1916,-0.0013046191751149294,0.005190774178261487,2018.0857107979912
2024-02-15,2002.0999755859375,2007.199951171875,1993.5999755859375,1993.5999755859375,286,0.005928717514105619,0.0055605501233774585,2013.4571358816963
2024-02-16,2011.5,2011.5,1996.5,2005.0,32,0.00469508242779515,0.006117699964618622,2010.0714285714287
2024-02-20,2027.5,2029.0,2015.5999755859375,2015.5999755859375,1326,0.007954262987819982,0.007120153824951577,2009.4000069754463
2024-02-21,2022.300048828125,2028.199951171875,2022.300048828125,2028.199951171875,15,-0.0025647108122688334,0.006978879876096867,2009.2571498325892
2024-02-22,2019.699951171875,2033.199951171875,2019.699951171875,2033.199951171875,964,-0.0012857130957182328,0.00692137579568446,2009.471435546875
2024-02-23,2038.5999755859375,2038.5999755859375,2014.9000244140625,2026.0,22,0.009357837733815932,0.004896044963451399,2016.0
2024-02-26,2028.5,2035.4000244140625,2024.800048828125,2034.0999755859375,143,-0.004954368540613041,0.005605412116048443,2021.4571358816963
2024-02-27,2034.0,2035.9000244140625,2034.0,2035.9000244140625,964,0.002711363076164597,0.005428828296912539,2026.0142822265625
2024-02-28,2033.0,2037.0,2024.800048828125,2029.5,581,-0.000491642084562427,0.005397078604446563,2029.0857107979912
2024-02-29,2045.699951171875,2049.800048828125,2034.300048828125,2034.300048828125,706,0.0062469017077595446,0.0050882318207464295,2031.6857038225446
2024-03-01,2086.89990234375,2086.89990234375,2041.800048828125,2043.0999755859375,1210,0.020139782057614797,0.00838869408598411,2040.9142543247767
2024-03-04,2117.699951171875,2119.800048828125,2080.699951171875,2083.60009765625,805,0.014758757137097955,0.008719577261629549,2054.9142543247767
2024-03-05,2133.5,2133.5,2111.39990234375,2114.89990234375,1287,0.00746094781717388,0.008656961064971158,2068.4714006696427
2024-03-06,2150.300048828125,2150.300048828125,2125.5,2125.5,443,0.007874407700082076,0.0070174858840546086,2085.871407645089
